Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131392370,Biology,16,42,31,27,12.704,40,22,12.545,37,37,12.865,36,24,13,30,14,14.857,30,24,12.5,0,0,0,0,0,0,0,0,0,0
131384241,Management,33,36,36,6,12,36,0,0,36,6,12,24,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389314,Management,29,23,36,24.5,13.959,36,30,13,36,19,13.158,37,25.5,13.118,30,17.5,10.943,30,11.5,14.217,0,0,0,0,0,0,0,0,0,0
131388965,Nursing,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380362,Biology,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364533,Nursing,30,24,0,0,0,10,10,17,30,30,16.067,30,20,17.5,30,30,15.733,30,30,17,30,30,13.633,30,30,15.267,0,0,0,0
131388486,Management,30,30,30,30,16.433,30,30,17.2,30,30,15.333,30,30,15.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390976,Management,6,18,35.5,29.5,15.78,30,12,11,35,17.5,11,35.5,11.5,11,35,23.5,10.851,37,31,11.581,30,13.5,13.111,30,17.5,12.943,0,0,0,0
131383439,Informatics,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402402,Management,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390838,Informatics,35,30,44,26,12.692,42,30,12.4,35,17,10.353,36,18,11,36,5,11,36,12,10.5,30,3,11,30,6,10,0,0,0,0
111354338,Nursing,24,30,30,30,17.533,30,30,18.667,30,30,16.433,30,30,17.5,30,30,16.9,30,30,17.067,0,0,0,0,0,0,0,0,0,0
131407457,Management,12,18,12,0,0,12,0,0,18,0,0,18,0,0,18,0,0,12,0,0,12,0,0,6,0,0,262.5,25,11.84,1
131384316,Management,36,48,30,18,12.5,18,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386496,Nursing,36,30,0,0,0,20,20,13,30,30,16,30,30,14.567,36,10,14,33,30,13.533,30,27,12.815,27,27,12.667,0,0,0,0
131386005,Nursing,32,15,36,30,15.6,39,30,15,0,0,0,13,10,13,30,20,16.5,41,26,14.808,33,30,15.333,49,23,12.696,72,42,13.452,0
111345884,Nursing,30,30,26,26,16.077,20,20,17.5,26,26,15.115,34,34,15.412,30,30,15.167,30,30,16.2,0,0,0,0,0,0,0,0,0,0
111345849,Nursing,30,30,20,20,17,26,26,16.038,34,34,15.471,26,26,15.346,30,30,15.3,30,30,17.267,0,0,0,0,0,0,0,0,0,0
131384342,Nursing,30,30,30,30,15.967,30,30,17,30,30,16.033,30,30,17.333,30,30,14.433,30,30,15.333,0,0,0,0,0,0,0,0,0,0
111345845,Nursing,30,30,20,20,16,26,26,14.615,34,34,16,26,26,14.115,30,30,13.8,30,30,14.767,0,0,0,0,0,0,0,0,0,0
111335844,Nursing,30,30,34,34,13.235,30,30,16.333,36,32,12.969,30,30,15.333,30,24,15.208,30,30,14.5,0,0,0,0,0,0,0,0,0,0
131382192,Nursing,45,30,33,23,12.565,30,30,14,30,24,13.667,30,30,14.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391397,Biology,19,35,32,30,12.667,40,36,12.389,35,26,11.346,36,24,12,30,14,11,30,18,11.056,0,0,0,0,0,0,0,0,0,0
131387392,Management,0,24,12,6,11,13.5,0,0,12,12,12.5,17,5,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1
111364370,Nursing,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392351,Management,11.5,12,51.5,45.5,14.736,42,30,14.8,34,13,12.923,36,30,11.233,30,20,10.9,30,18,13.194,0,0,0,0,0,0,0,0,0,0
131393861,Biology,24,36,15,15,12.667,18,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397934,Management,17.5,17.5,29,5.5,12,23,0,0,27,6,12,29.5,6.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389461,Biology,32,39,30,10,10.6,30,10,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384760,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345776,Nursing,30,30,20,20,16.5,26,26,15.192,34,34,13.824,26,26,13.692,30,30,13.567,30,30,13.8,0,0,0,0,0,0,0,0,0,0
131392386,Biology,16,17,19,0,0,29,6,11,36,5,15,48,0,0,27,5,16,61,28,10.893,29,16,12.5,34,6,12,123,66,12.455,1
131389726,Nursing,30,30,30,30,16.5,30,30,15,30,30,16,30,30,15.667,30,30,16,30,30,16,0,0,0,0,0,0,0,0,0,0
131384987,Nursing,30,0,30,30,17.333,30,30,17.5,0,0,0,36,36,14.306,30,30,15,36,36,13.083,36,30,13.067,30,18,12.667,0,0,0,0
131393123,Biology,14,30,22,20,14.8,34,28,16.286,28,28,15.607,36,30,15.6,32,32,13.5,29,17,15.471,0,0,0,0,0,0,0,0,0,0
131392564,Management,36,36,36,30,12.083,36,30,12.85,30,24,14.042,30,24,13.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389942,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385452,Management,36,36,36,30,11.7,30,24,14.125,30,24,12,30,30,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364545,Nursing,24,30,30,30,16.933,30,30,16.667,30,30,16.367,30,30,13.5,30,30,14.633,30,30,15.667,0,0,0,0,0,0,0,0,0,0
131379523,Nursing,30,30,30,30,13.433,30,30,14.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354292,Nursing,30,24,30,30,17,30,30,17.667,30,30,15.7,30,30,17.5,30,30,15.333,30,30,16.167,0,0,0,0,0,0,0,0,0,0
131395809,Management,18,48,24.5,7,12.429,31,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383335,Informatics,21,42,28,11,15.818,47,12,13,30,6,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383684,Management,42,30,36,30,12.6,30,30,13.6,30,18,12.5,30,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386640,Nursing,30,0,0,0,0,30,30,16.1,30,30,17.333,27,27,14.296,30,30,16.333,33,33,13.636,30,30,13.067,30,30,13.5,0,0,0,0
131386504,Informatics,33,34,30,30,16.533,30,30,15.2,30,18,15.5,42,42,14.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384890,Management,36,30,42,36,12.083,30,30,13.9,24,12,12.25,35.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354302,Nursing,30,24,30,30,15.467,30,30,16.667,30,30,14.033,30,30,15,30,30,14.3,30,30,15.633,0,0,0,0,0,0,0,0,0,0
131385299,Nursing,30,30,33,33,15.848,30,30,16.667,30,27,12.852,30,30,16,30,30,13.467,30,30,14.167,0,0,0,0,0,0,0,0,0,0
131390948,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381727,Informatics,35,42,33,16,11.875,36,24,12.5,30,21,11.429,30,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387612,Nursing,30,30,30,30,17,30,30,13.6,30,30,16.667,30,30,14.967,30,30,14.067,32,32,12.969,0,0,0,0,0,0,0,0,0,0
131386759,Informatics,29,30,24,6,11,48,24,13,30,12,11.5,42,12,10,30,25,12.8,36,18,12.333,30,18,12,36,12,11.5,0,0,0,0
131392131,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382846,Nursing,35,30,30,30,15.7,30,30,17.333,30,30,14.633,30,30,15.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384531,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380920,Nursing,30,30,30,30,14.133,30,30,16.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390220,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345897,Nursing,30,30,20,20,17,26,26,14.962,34,34,15.706,26,26,14.769,30,30,13.733,30,30,16.1,0,0,0,0,0,0,0,0,0,0
131392451,Informatics,0,12,6,6,10,24,6,16,6,0,0,30,0,0,42,36,12.667,54,24,12.75,36,30,12.133,36,30,12.6,60,42,10.643,0
131385994,Management,35.5,30,30,24.5,12.245,36.5,36.5,13.247,30,23.5,12.809,30,30,13.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387523,Nursing,30,30,30,30,15.733,30,30,16.667,30,30,14.9,30,30,17,30,30,15.5,30,30,13.9,0,0,0,0,0,0,0,0,0,0
131388976,Nursing,30,40,30,30,14.333,30,25,13.28,30,30,16.667,30,30,14.267,30,30,14.3,30,30,14.033,0,0,0,0,0,0,0,0,0,0
131386344,Nursing,30,30,30,27,16.111,33,33,17.303,30,30,15.467,30,30,17.333,30,30,13.533,30,30,15.167,0,0,0,0,0,0,0,0,0,0
131383569,Nursing,18,30,40,34,14.471,16,16,13.875,30,20,13,36,20,14,30,30,11.3,30,24,12.083,0,0,0,0,0,0,0,0,0,0
131380955,Informatics,30,36,30,24,14,36,36,12.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384685,Nursing,30,0,30,30,17,30,30,15.5,0,0,0,30,30,14.267,30,30,14,30,30,13.533,30,30,12.633,30,30,11.833,0,0,0,0
131384489,Nursing,30,0,34,34,16.059,30,30,16.5,0,0,0,30,30,15.533,34,30,15.667,33,30,14.433,30,26,14.077,30,30,11.733,0,0,0,0
131386222,Management,6,30,45,39,12.769,42,12,10.5,36,21,12.857,30,30,12.9,30,18,14.833,36,18,14,0,0,0,0,0,0,0,0,0,0
131390038,Informatics,12,6,23,17,10.882,48,24,11,41,35,13.429,30,24,13.75,34,16,12.125,36,30,13.6,30,15,13.4,30,6,10,0,0,0,0
111364564,Nursing,24,30,30,30,16.133,30,30,16.667,30,30,15.533,30,30,16,30,30,13.767,30,30,15.333,0,0,0,0,0,0,0,0,0,0
111354364,Nursing,24,30,30,30,16.4,30,30,16.667,30,30,15.367,30,30,16.5,30,30,15.3,30,30,15.333,0,0,0,0,0,0,0,0,0,0
131387322,Management,24,36,30,24,12.625,42,30,11.2,21,15,12.8,36,30,11.6,30,0,0,46,16.5,12.667,0,0,0,0,0,0,0,0,0,0
131391411,Management,40,24,35,23,14.457,37,19,14.105,36.5,19.5,11.231,35,29,12.862,30,7.5,14.2,30,18,11.361,0,0,0,0,0,0,0,0,0,0
131395591,Biology,47,56,48,23,12.739,30,24,14,41,12,11.5,36,24,12.5,32,7,11,29,23,13.174,0,0,0,0,0,0,0,0,0,0
131380018,Biology,40,54,30,7,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383499,Management,36,54,39,30,13.8,30,0,0,30,12,12,36,24,11.5,24,18,13.833,24,18,12.333,0,0,0,0,0,0,0,0,0,0
131380923,Nursing,30,30,30,30,16.567,30,30,16.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111374689,Nursing,30,24,0,0,0,10,10,16,34,34,15.941,30,20,13.5,30,26,15.615,30,30,16.5,30,30,14.233,30,30,15,0,0,0,0
131383928,Management,30,30,30,30,13,36,36,14.417,30,30,12.6,30,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385749,Informatics,6,6,18,12,12,54,30,12,36,36,12.528,30,18,12,33,9,12.333,36,12,14,30,3,10,24,0,0,0,0,0,1
131390089,Nursing,30,30,30,30,14.433,30,30,16.333,30,30,14.9,30,30,14.333,30,30,14.8,30,30,14.733,0,0,0,0,0,0,0,0,0,0
131386194,Management,17.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386835,Management,30,41.5,36.5,36.5,11.781,30,24.5,12.347,30,23.5,11.404,30,30,13.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385721,Biology,24.5,30,36,36,12.917,36,36,14.833,30,30,13.267,36,24,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390212,Management,23.5,30,30,6.5,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384724,Management,30,42,30,30,13.1,30,30,14.4,30,30,13,30,30,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395177,Informatics,17,53,34,28,13.429,40,22,12.091,41,20,12.05,45,27,13.63,29,21,13.333,30,13,12.538,0,0,0,0,0,0,0,0,0,0
131384200,Management,36,33,33,21,12,36,21,13.286,36,27,12.778,36,36,12.167,30,12,12.5,30,12,14,0,0,0,0,0,0,0,0,0,0
131383887,Nursing,30,30,28,28,14.571,30,30,16.333,30,26,14.462,30,30,13.667,30,27,12.778,27,27,13.37,0,0,0,0,0,0,0,0,0,0
131382393,Management,39,48,30,21,12.857,36,36,12.667,30,30,12.7,30,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383846,Biology,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387124,Biology,30,41,36,36,13.75,37,31,13.355,30,23,12.913,30,30,13.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392897,Management,30,24,36,36,12.278,36,36,12.778,30,24,13.771,36,30,13.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389895,Informatics,26,42,26,0,0,36,0,0,21,0,0,30,6,10,30,9,15,30,0,0,0,0,0,0,0,0,0,0,0,1
131385996,Management,47.5,59.5,42.5,31,11.613,36,30,12.817,30,11.5,10.652,30,24,12.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384197,Biology,47,40,46,19,11.737,24,24,12.25,36,11,12.182,36,18,11,30,14,14.143,30,12,11,0,0,0,0,0,0,0,0,0,0
131382206,Nursing,30,30,30,30,15.533,30,30,15.333,30,30,15.933,30,30,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402951,Management,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395984,Informatics,6,24,33,27,10,41,20,11.7,57,36,13.306,64,31,11.484,43,31,10.484,40,24,11.25,32,0,0,30,0,0,0,0,0,0
131382208,Nursing,30,30,30,30,15.467,30,30,17.333,30,30,14.333,30,30,14.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395901,Biology,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380311,Management,30,48,30,24,16,30,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380940,Management,42,42,30,12,13.75,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131403861,Biology,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391950,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385405,Informatics,41,59,23,6,17,42,24,12.5,36,30,12,36,18,12.333,36,19,12.842,36,24,12.75,30,18,13.667,36,18,10.333,0,0,0,0
131385003,Nursing,30,21,23,23,15.826,18,18,16.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380218,Biology,53,36,30,2,14,30,10,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390120,Informatics,29,42,35,6,13,36,6,13,29,6,15,24,6,11,0,0,0,0,0,0,30,13,14.308,36,0,0,188,60,15.1,0
131380492,Management,36,42,30,18,13.333,24,24,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380829,Management,30,36,30,30,12.8,30,30,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395380,Management,36,34,37,0,0,37,15,10.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402136,Management,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388154,Biology,31,30,32,17,11.294,30,12,11,30,9,11.556,49,24,11.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335875,Nursing,30,30,30,30,17.667,30,30,14.8,30,30,17.333,30,30,14.067,30,30,14.8,30,30,14.3,0,0,0,0,0,0,0,0,0,0
131397052,Biology,0,6,54,42,13.571,36,30,13.8,51,33,13.394,48,30,13.8,43,18,11.611,59,41,13.244,0,0,0,0,0,0,0,0,0,0
131381771,Management,30,30,30,24,12.875,36,36,11.417,30,30,13.1,30,30,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392332,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394201,Informatics,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382859,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391584,Management,35,17.5,36,18,11,35.5,35.5,11.38,36,19,10.895,42,13,11,30,18,13.194,30,24,13.063,0,0,0,0,0,0,0,0,0,0
131405723,Biology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392064,Management,29.5,34,29.5,0,0,40,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380403,Management,36,48,30,18,13,30,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384289,Management,30,30,36,36,11.5,30,30,13.2,30,24,12.75,30,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380807,Management,30,54,30,30,11.9,30,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379690,Management,30,60,30,30,13.8,24,18,13.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388019,Biology,12,6,30,18,10.667,34,10,11.2,34,10,11.6,52,26,11.615,48,12,11,42,24,12.5,14,8,14,18,12,11.5,110,51,11.804,0
131393108,Biology,7,7,30,18,12.667,18,11,16,26,24,12.25,35,29,11.517,29,2,11,18,0,0,28,18,11,36,36,12,61,35,12.686,0
131390076,Informatics,6,30,6,0,0,42,12,10.5,29,23,13.652,42,18,11.667,35,23,13.87,36,18,14.333,34,28,12.679,36,24,13.5,60,15,11.4,0
131386387,Biology,19,22,33,14,13.071,38,26,14.077,35,22,12.818,35,23,13.522,36,24,13.125,35,6,11,30,11,10.727,30,13,12,0,0,0,1
131394942,Informatics,6,0,11,5,12,24,18,13,29,18,12,36,36,11.833,39,27,11.222,33,33,11.97,41,7,11,51,16,13.188,59,28,11.214,0
131382180,Nursing,42,20,36,24,12.417,30,10,11,30,24,12.5,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391386,Management,35.5,31,33.5,27.5,11.436,34,34,12.853,34.5,7.5,12.133,36.5,13,11.231,30,13.5,11.556,30,18,12.361,0,0,0,0,0,0,0,0,0,0
111364534,Nursing,30,24,30,30,15,30,30,16,30,30,14.167,30,30,15,30,30,13.067,30,30,15.567,0,0,0,0,0,0,0,0,0,0
131397444,Management,23.5,48,0,0,0,0,0,0,33.5,16,13,35,0,0,50,28.5,10.982,35,6,11,0,0,0,0,0,0,0,0,0,1
131384645,Management,30,30,30,30,14.6,30,30,15.2,30,30,13.1,30,30,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395606,Informatics,34,42,33,26,12.923,39,26,13.462,52,19,11.737,34,17,12.941,29,10,15.8,30,24,11.708,0,0,0,0,0,0,0,0,0,0
131391147,Informatics,41,30,46,0,0,36,0,0,41,0,0,48,0,0,36,5,11,36,0,0,30,3,15,48,6,11,0,0,0,1
131390914,Management,42,30,29.5,29.5,13.763,36,36,13.861,30,18.5,10.649,30,24,14.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398953,Management,15,15,30,0,0,30,0,0,30,12,13.75,48,18,12.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391824,Management,30,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403984,Nursing,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335823,Nursing,30,30,30,30,17,30,30,15.367,33,30,16,30,30,14.467,30,30,14.033,30,30,14.9,0,0,0,0,0,0,0,0,0,0
111345873,Nursing,40,20,30,6,10,33,0,0,37,13,12.154,43,10,11,41,23,11.652,44,24,11.667,0,0,0,0,0,0,0,0,0,1
131403919,Biology,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389879,Informatics,23,18,41,24,13,36,30,13.8,33,22,13.409,36,24,13,30,21,14.857,30,18,12.667,0,0,0,0,0,0,0,0,0,0
111354317,Nursing,30,24,30,30,16.133,30,30,17.667,30,30,14.7,30,30,16.5,30,30,13.9,30,30,16.033,0,0,0,0,0,0,0,0,0,0
131384089,Nursing,30,30,30,30,16.033,30,30,16.667,30,30,15.633,30,30,16.333,30,30,13.633,30,30,14.467,0,0,0,0,0,0,0,0,0,0
131391792,Management,12,11,35.5,23.5,13.255,30,19,10.947,17.5,17.5,12.371,23.5,23.5,11.255,17.5,12,13,23,11.5,12,19.5,13.5,10.778,25.5,13.5,11.667,66,23,12.674,0
131394745,Management,48,24,27,0,0,30,0,0,0,0,0,0,0,0,29,0,0,41,0,0,0,0,0,0,0,0,307,64,11.031,1
131386366,Nursing,9,0,30,21,14.286,30,30,13.5,30,30,13.8,30,30,15,30,30,13.667,30,30,13.333,30,30,11.267,30,30,13.9,0,0,0,0
131388373,Biology,41,30,37,30,12.4,30,30,14.8,30,23,12.261,30,30,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397360,Informatics,6,37,46,35,11.143,26,5,10,71,0,0,75,26,11.769,41,26,12.423,44,27,12.667,40,6,13,53,17,13.118,0,0,0,0
131382670,Informatics,30,36,30,30,13.1,30,30,12.8,30,27,11.889,30,30,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393623,Management,35.5,30,30,24.5,11.082,30,30,12.167,30,30,11.05,30,30,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388916,Management,9,21,42,6,13,0,0,0,24,3,16,65,29,11.345,35.5,12,13,51.5,13,11.923,0,0,0,0,0,0,60,9,14.833,1
131393739,Biology,29,40,33,28,14.5,36,36,14.833,32,26,13.846,29,23,14.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385007,Management,30,30,30,30,14.5,30,30,16.6,30,30,14.9,30,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383491,Informatics,41,36,32,14,11.214,42,30,13.4,38,0,0,30,6,14,30,9,11.333,36,6,10,0,0,0,0,0,0,0,0,0,0
131382512,Nursing,35,30,30,30,14.333,30,30,16.333,30,30,14.033,30,30,14.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391282,Management,41,35.5,36,25,10.96,36,30.5,13.148,30,24,11.729,30,24,14.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380720,Nursing,30,30,30,30,12.433,30,30,13.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394710,Biology,25,45.5,36,23,13.739,36,36,14.167,32,25,11.72,29,23,14.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394249,Informatics,6,12,34,34,13.294,36,36,13.5,36,19,12.158,36,30,12.6,32,26,10.577,16,10,11.5,29,4,10,30,7,10,0,0,0,0
131392925,Informatics,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388648,Nursing,9,0,34,21,16.857,34,34,17,34,30,16.567,30,30,17,33,26,15.808,30,30,15.667,30,30,14.333,30,30,14.667,0,0,0,0
131390727,Informatics,30,30,0,0,0,0,0,0,29,0,0,24,0,0,35,6,11,36,6,10,34,5,10,36,0,0,130,50,11.06,1
131402837,Management,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380810,Informatics,34,42,30,15,12,36,12,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402978,Management,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383770,Nursing,26,30,34,20,17.2,10,10,14,36,32,14.781,30,20,17.5,30,24,15.083,30,30,14.833,0,0,0,0,0,0,0,0,0,0
131390654,Biology,7,12,12,8,12.25,30,16,13.75,22,18,14.222,28,14,14.429,30,24,12.5,34,22,13.182,30,30,11.8,30,30,13.833,0,0,0,0
131384982,Biology,29,50,37,30,11.5,33,33,12.091,30,23,12.174,30,21,13.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393643,Management,11.5,0,29.5,12,13,36.5,25,10.84,35.5,18,13,34.5,22.5,11.933,34.5,28.5,12.14,30.5,24.5,13.082,30,14,10.75,30,24,11.958,0,0,0,0
131386952,Nursing,13,30,0,0,0,0,0,0,40,18,16.5,0,0,0,30,20,15.55,30,20,13,36,36,13.833,30,10,16,60,54,13.963,0
131388611,Biology,41,42,36,36,10.917,36,36,12.667,30,17,11.353,30,18,10.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396515,Informatics,18,48,26,12,10,43,29,13.759,38,12,12.5,60,18,12,49,22,10.318,48,24,13,36,20,13.35,30,10,10.5,0,0,0,0
131398680,Informatics,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382505,Biology,31,38,30,30,14.3,30,30,13.6,30,30,14.433,30,30,14.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
